,full_name,engine_capacity,resale_price,registered_year,insurance,transmission_type,kms_driven,owner_type,fuel_type,brand
9653,Tiago XZ,1199.0,707000.0,2022,First,Manual,30399.0,First,CNG,Tata
9654,i10 Magna,1086.0,345000.0,2015,First,Manual,62150.0,First,Petrol,Hyundai
9655,Ignis 1.2,1197.0,505000.0,2018,,Automatic,41200.0,First,Petrol,Maruti
9656,Swift Dzire,1197.0,185000.0,2012,Uncovered,Manual,93242.0,Second,Petrol,Maruti
9657,Wagon R,998.0,200000.0,2012,Uncovered,Manual,139288.0,Second,CNG,Maruti
9658,Figo Petrol,1196.0,125000.0,2010,Uncovered,Manual,59569.0,First,Petrol,Ford
9659,Grand i10,1197.0,330000.0,2015,Third,Manual,45083.0,First,Petrol,Hyundai
9660,SX4 ZXI,1586.0,116000.0,2010,Uncovered,Manual,87137.0,Second,Petrol,Maruti
9661,Celerio ZXI,998.0,325000.0,2015,Third,Manual,62823.0,First,Petrol,Maruti
9662,i20 Magna,1197.0,150000.0,2010,Uncovered,Manual,86476.0,Second,Petrol,Hyundai
9663,Swift LXI,1197.0,440000.0,2019,Uncovered,Manual,56307.0,First,Petrol,Maruti
9664,Zen Estilo,998.0,32397.0,2008,Uncovered,Manual,88049.0,Third,Petrol,Maruti
9665,i10 Magna,1086.0,96090.0,2008,Uncovered,Manual,111440.0,First,Petrol,Hyundai
9666,Wagon R,998.0,270000.0,2014,Uncovered,Manual,75117.0,Third,CNG,Maruti
9667,Santro Xing,1086.0,152000.0,2011,Uncovered,Manual,73671.0,First,CNG,Hyundai
9668,Ecosport 1.5,1498.0,525000.0,2017,Third,Manual,70000.0,Second,Diesel,Ford
9669,Swift VDI,1248.0,350000.0,2015,Uncovered,Manual,97118.0,First,Diesel,Maruti
9670,i20 Magna,1197.0,630000.0,2020,Uncovered,Manual,69851.0,First,Petrol,Hyundai
9671,Polo 1.2,1198.0,350000.0,2015,First,Manual,68404.0,Second,Petrol,Volkswagen
9672,Cruze LTZ,1998.0,393000.0,2014,Uncovered,Automatic,85529.0,Fourth,Diesel,Chevrolet
9673,Thar LX,1997.0,1599000.0,2020,Zerodep,Automatic,11002.0,First,Petrol,Mahindra
9674,Freestyle Titanium,1498.0,540000.0,2018,Uncovered,Manual,52522.0,First,Diesel,Ford
9675,XUV300 W8,1497.0,866000.0,2019,Zerodep,Manual,97990.0,First,Diesel,Mahindra
9676,Camry 2.5,2494.0,1635000.0,2017,Uncovered,Automatic,110635.0,First,Petrol,Toyota
9677,Compass 2.0,1956.0,1320000.0,2017,Uncovered,Manual,58432.0,First,Diesel,Jeep
9678,Swift VDI,1248.0,325000.0,2014,Uncovered,Manual,80701.0,First,Diesel,Maruti
9679,Verna 1.6,1582.0,546000.0,2015,Uncovered,Manual,52037.0,First,Diesel,Hyundai
9680,Ecosport 1.5,1498.0,375000.0,2015,Uncovered,Manual,140284.0,First,Diesel,Ford
9681,Baleno 1.3,1248.0,525000.0,2019,Uncovered,Manual,47828.0,First,Diesel,Maruti
9682,City VX,1497.0,825000.0,2019,Uncovered,Manual,22801.0,Second,Petrol,Honda
9683,i10 Asta,1197.0,164000.0,2008,Third,Manual,79098.0,First,Petrol,Hyundai
9684,Swift LXI,1197.0,530000.0,2021,Uncovered,Manual,23869.0,First,Petrol,Maruti
9685,Swift Dzire,1197.0,485000.0,2017,Third,Manual,68442.0,First,Petrol,Maruti
9686,City i,1497.0,550000.0,2016,Uncovered,Manual,49706.0,First,Petrol,Honda
9687,Creta 1.6,1582.0,1100000.0,2018,Third,Automatic,152853.0,First,Diesel,Hyundai
9688,Santro Xing,1086.0,111000.0,2012,Uncovered,Manual,98384.0,Second,Petrol,Hyundai
9689,Ikon 1.3,1299.0,80000.0,2009,Uncovered,Manual,83106.0,First,Petrol,Ford
9690,Innova Crysta,2755.0,2300000.0,2019,Uncovered,Automatic,16382.0,First,Diesel,Toyota
9691,Amaze S,1498.0,210000.0,2013,Third,Manual,102082.0,First,Diesel,Honda
9692,i10 Magna,1197.0,110000.0,2009,Third,Manual,67172.0,Second,Petrol,Hyundai
9693,Grand i10,1197.0,400000.0,2015,Zerodep,Manual,52896.0,First,Petrol,Hyundai
9694,Ecosport 1.5,1498.0,580000.0,2017,First,Manual,58962.0,First,Diesel,Ford
9695,Corolla Altis,1798.0,253000.0,2010,Third,Manual,115647.0,Second,Petrol,Toyota
9696,X1 sDrive20d,1995.0,806000.0,2013,Uncovered,Automatic,83200.0,First,Diesel,BMW
9697,Baleno 1.2,1197.0,415000.0,2015,Zerodep,Manual,89447.0,First,Petrol,Maruti
9698,Zen Estilo,998.0,80000.0,2009,Third,Manual,73886.0,Third,Petrol,Maruti
9699,Hexa XTA,2179.0,1036000.0,2018,First,Automatic,151419.0,First,Diesel,Tata
9700,i20 Magna,1197.0,150000.0,2009,First,Manual,94667.0,First,Petrol,Hyundai
9701,Corolla Altis,1798.0,268000.0,2010,Uncovered,Manual,110918.0,Second,Petrol,Toyota
9702,Wagon R,1197.0,490000.0,2021,Zerodep,Manual,28283.0,First,Petrol,Maruti
9703,Polo Petrol,1198.0,195000.0,2011,Uncovered,Manual,65537.0,First,Petrol,Volkswagen
9704,XUV500 W11,2179.0,1700000.0,2021,Third,Manual,24317.0,First,Diesel,Mahindra
9705,E-Class 220,2143.0,1200000.0,2013,Uncovered,Automatic,64178.0,Second,Diesel,Mercedes-Benz
9706,Baleno 1.2,1197.0,480000.0,2017,Third,Manual,110066.0,First,Petrol,Maruti
9707,Alto 800,796.0,197000.0,2014,Uncovered,Manual,128100.0,First,Petrol,Maruti
9708,Swift Dzire,1248.0,395000.0,2015,Uncovered,Manual,65745.0,First,Diesel,Maruti
9709,City 1.5,1497.0,265000.0,2010,Uncovered,Manual,83813.0,Second,Petrol,Honda
9710,XUV500 W6,2179.0,700000.0,2015,Uncovered,Manual,61138.0,First,Diesel,Mahindra
9711,i20 1.2,1197.0,500000.0,2017,Uncovered,Manual,50414.0,Second,Petrol,Hyundai
9712,Optra 1.6,1598.0,147000.0,2008,Third,Manual,20315.0,Second,Petrol,Chevrolet
9713,Alcazar Signature,1999.0,1800000.0,2021,Zerodep,Automatic,14152.0,First,Petrol,Hyundai
9714,Wagon R,1197.0,530000.0,2021,Uncovered,Manual,21504.0,First,Petrol,Maruti
9715,Wagon R,998.0,125000.0,2010,Uncovered,Manual,77635.0,Second,Petrol,Maruti
9716,Swift Dzire,1248.0,350000.0,2014,Third,Manual,82967.0,First,Diesel,Maruti
9717,City i,1497.0,530000.0,2015,Uncovered,Manual,46397.0,Second,Petrol,Honda
9718,Superb Elegance,1798.0,418000.0,2014,First,Automatic,104735.0,First,Petrol,Skoda
9719,Creta SX,1497.0,1350000.0,2021,Uncovered,Manual,5464.0,First,Petrol,Hyundai
9720,Santro Xing,1086.0,92000.0,2011,Uncovered,Manual,112180.0,Fifth,Petrol,Hyundai
9721,Innova Crysta,2393.0,1400000.0,2017,First,Manual,84284.0,Second,Diesel,Toyota
9722,City 1.5,1497.0,234000.0,2009,Uncovered,Manual,77880.0,First,Petrol,Honda
9723,Xcent VTVT,1197.0,350000.0,2016,Uncovered,Manual,66254.0,First,Petrol,Hyundai
9724,City 1.5,1497.0,200000.0,2009,Uncovered,Manual,73236.0,Second,Petrol,Honda
9725,City i,1498.0,411000.0,2014,Uncovered,Manual,156578.0,First,Diesel,Honda
9726,i20 Active,1197.0,430000.0,2015,Uncovered,Manual,63227.0,First,Petrol,Hyundai
9727,Grand i10,1186.0,460000.0,2017,Third,Manual,74708.0,First,Diesel,Hyundai
9728,Swift Dzire,1197.0,170000.0,2010,Uncovered,Manual,78732.0,Second,Petrol,Maruti
9729,Tucson 2.0,1995.0,1300000.0,2019,Uncovered,Automatic,93986.0,First,Diesel,Hyundai
9730,Xcent 1.1,1120.0,244000.0,2014,Uncovered,Manual,124100.0,Second,Diesel,Hyundai
9731,Seltos HTX,1497.0,1250000.0,2021,Zerodep,Manual,25027.0,First,Petrol,Kia
9732,Compass 2.0,1956.0,1000000.0,2018,Zerodep,Manual,55531.0,First,Diesel,Jeep
9733,Civic Hybrid,1339.0,316000.0,2008,First,Automatic,145926.0,First,Petrol,Honda
9734,Creta 1.6,1582.0,1050000.0,2019,Uncovered,Manual,42736.0,First,Diesel,Hyundai
9735,i10 Magna,1197.0,120000.0,2008,Uncovered,Manual,109590.0,First,Petrol,Hyundai
9736,XF S,2179.0,900000.0,2013,Uncovered,Automatic,84412.0,Third,Diesel,Jaguar
9737,Duster 85PS,1461.0,280000.0,2013,Third,Manual,171884.0,First,Diesel,Renault
9738,Etios 1.4,1364.0,644000.0,2018,Uncovered,Manual,51911.0,First,Diesel,Toyota
9739,i10 Era,1086.0,105000.0,2008,Third,Manual,100596.0,First,Petrol,Hyundai
9740,Wagon R,998.0,385000.0,2017,First,Manual,77770.0,First,CNG,Maruti
9741,Ertiga VDI,1248.0,425000.0,2014,Uncovered,Manual,149851.0,First,Diesel,Maruti
9742,Seltos HTX,1497.0,1495000.0,2020,Uncovered,Automatic,27514.0,First,Petrol,Kia
9743,i20 Magna,1197.0,220000.0,2013,Uncovered,Manual,100996.0,Fourth,Petrol,Hyundai
9744,Getz 1.1,1086.0,94231.0,2010,Uncovered,Manual,117622.0,First,Petrol,Hyundai
9745,i20 1.4,1396.0,450000.0,2017,Third,Manual,139877.0,First,Diesel,Hyundai
9746,X1 sDrive,1995.0,1580000.0,2016,First,Automatic,144912.0,First,Diesel,BMW
9747,Ritz VDi,1248.0,210000.0,2013,Uncovered,Manual,170771.0,Second,Diesel,Maruti
9748,X1 sDrive,1995.0,1700000.0,2016,Uncovered,Automatic,37209.0,Third,Diesel,BMW
9749,Q5 2.0,1968.0,1500000.0,2014,Third,Automatic,75903.0,First,Diesel,Audi
9750,i10 Era,1086.0,220000.0,2012,Uncovered,Manual,80685.0,First,Petrol,Hyundai
9751,i20 1.4,1396.0,430000.0,2017,Third,Manual,103610.0,First,Diesel,Hyundai
9752,City GXi,1497.0,138000.0,2007,Uncovered,Manual,88332.0,Third,Petrol,Honda
9753,Duster 85PS,1461.0,258000.0,2014,Uncovered,Manual,101840.0,Second,Diesel,Renault
9754,Terrano XV,1461.0,316000.0,2014,Uncovered,Manual,215868.0,First,Diesel,Nissan
9755,Fortuner 2.7,2694.0,3200000.0,2018,Uncovered,Automatic,64133.0,First,Petrol,Toyota
9756,Etios Liva,1364.0,470000.0,2016,First,Manual,83735.0,First,Diesel,Toyota
9757,Ritz VXI,1197.0,183000.0,2010,First,Manual,54927.0,First,Petrol,Maruti
9758,Ciaz 1.4,1373.0,600000.0,2018,Third,Manual,60728.0,First,Petrol,Maruti
9759,Creta 1.6,1582.0,750000.0,2016,Uncovered,Manual,136157.0,First,Diesel,Hyundai
9760,7 Series,2993.0,2000000.0,2013,First,Automatic,74275.0,First,Diesel,BMW
9761,Amaze VX,1198.0,313000.0,2013,First,Manual,67148.0,First,Petrol,Honda
9762,City i-VTEC,1497.0,700000.0,2018,Uncovered,Manual,43602.0,First,Petrol,Honda
9763,Baleno RS,998.0,485000.0,2017,Uncovered,Manual,105708.0,First,Petrol,Maruti
9764,5 Series,1995.0,1795000.0,2017,First,Automatic,49000.0,Third,Diesel,BMW
9765,C-Class Progressive,1950.0,4490000.0,2020,First,Automatic,8000.0,First,Petrol,Mercedes-Benz
9766,GLC 200,1991.0,6490000.0,2022,First,Automatic,17000.0,First,Petrol,Mercedes-Benz
9767,Creta S,1353.0,1620000.0,2022,First,Automatic,11500.0,First,Petrol,Hyundai
9768,Swift Dzire,1197.0,800000.0,2022,First,Automatic,16589.0,First,Petrol,Maruti
9769,3 Series,1998.0,4400000.0,2021,First,Automatic,11586.0,First,Petrol,BMW
9770,Octavia 1.8,1798.0,2200000.0,2019,First,Automatic,32000.0,First,Petrol,Skoda
9771,Creta SX,1497.0,1625000.0,2021,First,Automatic,30000.0,First,Petrol,Hyundai
9772,Hector Plus,1451.0,1925000.0,2021,Third,Automatic,8900.0,First,Petrol,MG
9773,KWID 1.0,999.0,315000.0,2018,Third,Manual,43000.0,First,Petrol,Renault
9774,S-Class S,2925.0,5100000.0,2016,Third,Automatic,40000.0,First,Diesel,Mercedes-Benz
9775,Micra XL,1198.0,285000.0,2015,First,Automatic,63854.0,Third,Petrol,Nissan
9776,Baleno 1.2,1197.0,700000.0,2018,Third,Automatic,32000.0,Second,Petrol,Maruti
9777,Innova Crysta,2755.0,1825000.0,2019,First,Automatic,54000.0,First,Diesel,Toyota
9778,Corolla Altis,1798.0,1175000.0,2016,First,Automatic,72000.0,First,Petrol,Toyota
9779,Hexa XE,2179.0,1100000.0,2018,Third,Manual,14500.0,First,Diesel,Tata
9780,Nexon 1.2,1198.0,740000.0,2019,First,Manual,49000.0,First,Petrol,Tata
9781,Grand i10,1197.0,460000.0,2017,First,Manual,57000.0,First,Petrol,Hyundai
9782,Eeco 5,1197.0,449000.0,2018,First,Manual,47000.0,First,CNG,Maruti
9783,Fortuner 2.7,2694.0,3150000.0,2018,Third,Automatic,53000.0,First,Petrol,Toyota
9784,Vitara Brezza,1248.0,750000.0,2018,Third,Manual,59000.0,First,Diesel,Maruti
9785,Innova 2.5,2494.0,875000.0,2015,First,Manual,110000.0,First,Diesel,Toyota
9786,Hector Sharp,1451.0,1750000.0,2021,First,Automatic,21000.0,First,Petrol,MG
9787,Fortuner 4X4,2755.0,4350000.0,2021,First,Automatic,24000.0,First,Diesel,Toyota
9789,Creta 1.6,1591.0,885000.0,2016,Third,Automatic,59000.0,First,Petrol,Hyundai
9790,Santro Xing,1086.0,210000.0,2012,Third,Manual,69000.0,Second,CNG,Hyundai
9791,i10 Sportz,1197.0,275000.0,2012,First,Automatic,72000.0,First,Petrol,Hyundai
9792,Etios G,1496.0,280000.0,2011,Third,Manual,66200.0,First,Petrol,Toyota
9793,Creta 1.6,1591.0,1190000.0,2018,First,Automatic,35000.0,First,Petrol,Hyundai
9794,Creta S,1353.0,1650000.0,2022,First,Automatic,12000.0,First,Petrol,Hyundai
9796,KWID Climber,999.0,310000.0,2017,First,Manual,56000.0,First,Petrol,Renault
9797,Beat PS,1199.0,160000.0,2011,Third,Manual,28000.0,First,Petrol,Chevrolet
9798,Polo 1.0,999.0,620000.0,2020,First,Manual,56000.0,First,Petrol,Volkswagen
9799,City 1.5,1497.0,290000.0,2011,Third,Manual,64000.0,First,Petrol,Honda
9800,Vento Petrol,1598.0,420000.0,2013,First,Automatic,31000.0,First,Petrol,Volkswagen
9801,Tiago 1.2,1199.0,485000.0,2019,Third,Manual,28000.0,First,Petrol,Tata
9802,Vento 1.6,1598.0,550000.0,2016,First,Manual,69000.0,First,Petrol,Volkswagen
9803,Vento Petrol,1598.0,395000.0,2013,Third,Manual,75000.0,First,Petrol,Volkswagen
9804,City i-VTEC,1497.0,1025000.0,2019,First,Automatic,30000.0,First,Petrol,Honda
9805,Wagon R,998.0,365000.0,2017,First,Manual,74258.0,First,Petrol,Maruti
9806,Grand i10,1197.0,465000.0,2017,First,Manual,31600.0,First,Petrol,Hyundai
9807,Aveo U-VA,1150.0,95000.0,2011,Third,Manual,79835.0,Second,Petrol,Chevrolet
9808,3 Series,1995.0,1300000.0,2015,First,Automatic,70000.0,Second,Diesel,BMW
9809,Verna VTVT,1591.0,925000.0,2019,First,Manual,55000.0,First,Petrol,Hyundai
9810,Q5 2.0,1968.0,1500000.0,2014,First,Automatic,70000.0,First,Diesel,Audi
9811,Ignis Sigma,1197.0,475000.0,2019,First,Manual,44000.0,Second,Petrol,Maruti
9812,Seltos HTK,1497.0,1375000.0,2021,First,Manual,19000.0,First,Petrol,Kia
9813,Baleno Zeta,1197.0,885000.0,2021,Third,Automatic,14500.0,First,Petrol,Maruti
9814,Fortuner 2.8,2755.0,2775000.0,2018,First,Manual,43000.0,First,Diesel,Toyota
9815,Scorpio S6,2179.0,970000.0,2017,First,Manual,72000.0,Second,Diesel,Mahindra
9816,Tiguan 2.0,1968.0,1950000.0,2017,First,Automatic,44000.0,First,Diesel,Volkswagen
9817,S90 D4,1969.0,3850000.0,2018,First,Automatic,12000.0,First,Diesel,Volvo
9818,C-Class C,1991.0,3200000.0,2019,First,Automatic,70000.0,First,Petrol,Mercedes-Benz
9819,Yaris V,1496.0,750000.0,2018,First,Manual,31000.0,Second,Petrol,Toyota
9820,Ecosport 1.5,1496.0,550000.0,2018,First,Manual,83000.0,First,Petrol,Ford
9821,Ertiga ZXI,1373.0,645000.0,2014,First,Manual,63000.0,First,Petrol,Maruti
9822,Fortuner 2.8,2755.0,2600000.0,2017,Third,Automatic,71809.0,First,Diesel,Toyota
9823,Glanza G,1197.0,685000.0,2020,First,Manual,31000.0,First,Petrol,Toyota
9824,Amaze S,1198.0,625000.0,2018,First,Manual,31000.0,First,Petrol,Honda
9825,Baleno 1.3,1248.0,525000.0,2017,First,Manual,44700.0,Second,Diesel,Maruti
9826,Innova Crysta,2393.0,1325000.0,2016,First,Manual,61000.0,First,Diesel,Toyota
9827,Ciaz ZXi,1373.0,675000.0,2016,Third,Manual,52000.0,First,Petrol,Maruti
9828,Q7 3.0,2967.0,1899000.0,2014,First,Automatic,50000.0,Second,Diesel,Audi
9829,City VX,1498.0,1270000.0,2021,First,Automatic,40000.0,First,Petrol,Honda
9830,Q3 35,1968.0,1525000.0,2015,First,Automatic,70000.0,First,Diesel,Audi
9831,Compass Model,1956.0,2499000.0,2021,First,Automatic,40000.0,First,Diesel,Jeep
9832,3 Series,1995.0,2099000.0,2016,First,Automatic,50000.0,First,Diesel,BMW
9833,New Safari,1956.0,1990000.0,2021,First,Automatic,52000.0,First,Diesel,Tata
9834,Innova Crysta,2393.0,1670000.0,2017,First,Manual,47000.0,First,Diesel,Toyota
9835,Beat LT,1199.0,150000.0,2010,First,Manual,80000.0,First,Petrol,Chevrolet
9836,Figo 1.2P,1196.0,495000.0,2017,First,Manual,11000.0,First,Petrol,Ford
9837,Q7 3.0,2967.0,1900000.0,2014,First,Automatic,51000.0,Second,Diesel,Audi
9838,Q3 35,1968.0,1525000.0,2015,First,Automatic,71000.0,First,Diesel,Audi
9839,Innova 2.5,2494.0,740000.0,2014,First,Manual,76000.0,Second,Diesel,Toyota
9840,Grand i10,1197.0,490000.0,2019,Third,Manual,30000.0,First,Petrol,Hyundai
9841,Wagon R,998.0,556000.0,2021,Third,Manual,44000.0,First,CNG,Maruti
9842,Altroz XE,1199.0,580000.0,2020,Third,Manual,8000.0,First,Petrol,Tata
9843,Triber RXZ,999.0,645000.0,2020,First,Manual,46000.0,First,Petrol,Renault
9844,Kiger RXZ,999.0,750000.0,2022,First,Manual,18000.0,First,Petrol,Renault
9845,Mobilio V,1497.0,485000.0,2014,First,Manual,68000.0,First,Petrol,Honda
9846,Brio VX,1198.0,335000.0,2013,First,Automatic,61000.0,Second,Petrol,Honda
9847,Vento Petrol,1598.0,245000.0,2011,First,Manual,69000.0,Second,Petrol,Volkswagen
9848,Vento Petrol,1598.0,290000.0,2011,First,Manual,49000.0,First,Petrol,Volkswagen
9849,Q5 30,1968.0,1875000.0,2015,First,Automatic,30000.0,First,Diesel,Audi
9850,Carnival Limousine,2199.0,2875000.0,2020,Third,Automatic,60000.0,First,Diesel,Kia
9851,Aspire 1.2,1196.0,490000.0,2015,First,Manual,30000.0,First,Petrol,Ford
9852,E-Class E,1796.0,1790000.0,2013,First,Manual,79000.0,Second,Petrol,Mercedes-Benz
9853,Ecosport 1.5,1499.0,585000.0,2016,Third,Manual,41000.0,First,Petrol,Ford
9854,X1 sDrive,1995.0,1790000.0,2017,First,Automatic,52000.0,Second,Diesel,BMW
9855,Baleno 1.2,1197.0,690000.0,2018,Zerodep,Automatic,48000.0,First,Petrol,Maruti
9856,Innova Crysta,2694.0,2050000.0,2021,First,Automatic,37000.0,First,Petrol,Toyota
9857,Ecosport 1.5,1499.0,470000.0,2014,First,Manual,44000.0,First,Petrol,Ford
9858,Vento Petrol,1598.0,235000.0,2011,First,Manual,72000.0,Second,Petrol,Volkswagen
9859,Brio S,1198.0,310000.0,2015,First,Manual,62000.0,First,Petrol,Honda
9860,Polo Petrol,1198.0,235000.0,2011,First,Manual,85000.0,First,Petrol,Volkswagen
9861,Brio VX,1198.0,270000.0,2013,First,Manual,76000.0,Second,Petrol,Honda
9862,Polo 1.2,1199.0,410000.0,2017,First,Manual,66000.0,Second,Petrol,Volkswagen
9863,Tiago 1.2,1199.0,375000.0,2018,First,Manual,22000.0,Second,Petrol,Tata
9864,Fabia 1.2,1198.0,245000.0,2013,First,Manual,75000.0,First,Petrol,Skoda
9865,Vento Petrol,1598.0,255000.0,2011,First,Manual,79000.0,Second,Petrol,Volkswagen
9866,Duster Petrol,1498.0,820000.0,2019,First,Automatic,16000.0,First,Petrol,Renault
9867,Brio VX,1198.0,385000.0,2014,First,Automatic,65000.0,Second,Petrol,Honda
9868,Alto K10,998.0,290000.0,2016,First,Manual,45665.0,First,Petrol,Maruti
9869,Urban cruiser,1462.0,1050000.0,2020,First,Automatic,25000.0,First,Petrol,Toyota
9870,Panamera Diesel,2967.0,4125000.0,2015,Third,Automatic,58000.0,First,Diesel,Porsche
9872,Touareg V6,2967.0,1125000.0,2013,Third,Automatic,80000.0,First,Diesel,Volkswagen
9873,City VX,1498.0,1075000.0,2020,Zerodep,Manual,36000.0,First,Petrol,Honda
9874,Sunny XL,1498.0,185000.0,2013,Third,Manual,101306.0,First,Petrol,Nissan
9875,Ecosport 1.5,1497.0,650000.0,2017,First,Automatic,79000.0,First,Petrol,Ford
9876,Swift Dzire,1197.0,565000.0,2018,First,Manual,76000.0,First,Petrol,Maruti
9877,Wagon R,998.0,500000.0,2020,First,Manual,27000.0,First,Petrol,Maruti
9878,i20 Sportz,1396.0,350000.0,2013,Third,Manual,64000.0,First,Diesel,Hyundai
9879,WR-V i-VTEC,1199.0,790000.0,2019,First,Manual,42000.0,First,Petrol,Honda
9880,Endeavour 3.2,3198.0,2175000.0,2017,First,Automatic,81000.0,First,Diesel,Ford
9881,Vitara Brezza,1248.0,700000.0,2017,Third,Manual,60000.0,First,Diesel,Maruti
9882,KWID 1.0,999.0,349000.0,2017,First,Automatic,16258.0,First,Petrol,Renault
9883,i20 Magna,1396.0,410000.0,2015,First,Manual,46000.0,First,Diesel,Hyundai
9884,Swift Dzire,1197.0,710000.0,2019,Third,Automatic,12000.0,First,Petrol,Maruti
9885,City V,1498.0,1250000.0,2022,Third,Manual,13000.0,First,Petrol,Honda
9886,Wagon R,998.0,365000.0,2018,First,Manual,87502.0,First,CNG,Maruti
9887,Vitara Brezza,1248.0,725000.0,2017,Third,Manual,80100.0,First,Diesel,Maruti
9888,Amaze VX,1198.0,525000.0,2015,Third,Manual,53000.0,First,Petrol,Honda
9889,City i-VTEC,1497.0,675000.0,2017,First,Manual,52000.0,Second,Petrol,Honda
9890,Swift ZXI,1197.0,385000.0,2014,Third,Manual,62577.0,First,Petrol,Maruti
9891,Seltos GTX,1353.0,1650000.0,2021,Third,Manual,5100.0,First,Petrol,Kia
9892,Creta 1.6,1582.0,1090000.0,2018,Third,Automatic,50000.0,Second,Diesel,Hyundai
9893,Endeavour 3.2,3198.0,2875000.0,2017,First,Automatic,60000.0,First,Diesel,Ford
9894,Endeavour 2.2,2198.0,3450000.0,2020,First,Automatic,55000.0,First,Diesel,Ford
9895,Endeavour 3.2,3198.0,3075000.0,2019,First,Automatic,89000.0,First,Diesel,Ford
9896,Creta 1.6,1582.0,1290000.0,2019,Third,Automatic,55000.0,First,Diesel,Hyundai
9897,C-Class Progressive,1950.0,4375000.0,2020,First,Automatic,38000.0,First,Petrol,Mercedes-Benz
9898,Compass 2.0,1956.0,1575000.0,2019,Third,Manual,36500.0,First,Diesel,Jeep
9899,Santro Xing,1086.0,225000.0,2012,Third,Manual,49000.0,First,Petrol,Hyundai
9900,B Class,2143.0,1195000.0,2016,First,Automatic,58000.0,First,Diesel,Mercedes-Benz
9901,City V,1497.0,840000.0,2019,Third,Manual,41405.0,First,Petrol,Honda
9902,City V,1497.0,840000.0,2019,Third,Manual,85542.0,First,Petrol,Honda
9903,3 Series,1998.0,5190000.0,2021,First,Automatic,19000.0,First,Petrol,BMW
9904,Grand i10,1197.0,431000.0,2015,Third,Automatic,43000.0,First,Petrol,Hyundai
9905,i20 Sportz,1396.0,446000.0,2015,Third,Manual,46000.0,First,Diesel,Hyundai
9906,Nexon 1.2,1198.0,714000.0,2019,Third,Manual,56000.0,First,Petrol,Tata
9907,Baleno 1.2,1197.0,464000.0,2016,Third,Manual,58000.0,First,Petrol,Maruti
9908,EON Era,814.0,260000.0,2016,Third,Manual,52000.0,First,Petrol,Hyundai
9909,Corolla Altis,1794.0,400000.0,2012,First,Automatic,51863.0,First,Petrol,Toyota
9910,City i,1497.0,565000.0,2016,First,Manual,60000.0,First,Petrol,Honda
9911,Xcent 1.2,1197.0,511000.0,2019,First,Manual,51000.0,First,Petrol,Hyundai
9912,Wagon R,1197.0,175000.0,2011,First,Manual,74000.0,Second,Petrol,Maruti
9913,Ecosport 1.5,1497.0,710000.0,2019,Third,Manual,37000.0,First,Petrol,Ford
9914,Wagon R,998.0,200000.0,2012,First,Manual,59863.0,Second,CNG,Maruti
9915,Ecosport 1.5,1498.0,699000.0,2018,Third,Manual,85000.0,First,Diesel,Ford
9916,Vitara Brezza,1248.0,565000.0,2017,Third,Manual,85000.0,First,Diesel,Maruti
9917,Grand i10,1197.0,295000.0,2013,Third,Manual,57000.0,Second,Petrol,Hyundai
9918,Grand i10,1197.0,340000.0,2015,Third,Manual,67000.0,First,Petrol,Hyundai
9919,Swift LXI,1197.0,380000.0,2017,First,Manual,36000.0,Second,Petrol,Maruti
9920,Endeavour 3.2,3198.0,2800000.0,2019,First,Automatic,90000.0,First,Diesel,Ford
9921,Wagon R,998.0,545000.0,2021,First,Manual,25000.0,First,CNG,Maruti
9922,Wagon R,998.0,412000.0,2018,Third,Manual,66337.0,First,CNG,Maruti
9923,Celerio VXI,998.0,385000.0,2017,First,Manual,69359.0,First,Petrol,Maruti
9924,Etios Liva,1197.0,550000.0,2018,Third,Manual,66300.0,First,Petrol,Toyota
9925,Venue SX,1493.0,925000.0,2019,First,Manual,60000.0,First,Diesel,Hyundai
9926,Swift LXI,1197.0,545000.0,2019,First,Manual,43000.0,First,Petrol,Maruti
9927,Swift VXI,1197.0,595000.0,2018,First,Manual,22000.0,First,Petrol,Maruti
9928,Compass 2.0,1956.0,1025000.0,2017,Third,Manual,90000.0,First,Diesel,Jeep
9929,City VX,1498.0,1175000.0,2020,First,Automatic,40000.0,First,Petrol,Honda
9930,Harrier XT,1956.0,1240000.0,2019,First,Manual,40000.0,First,Diesel,Tata
9932,Ritz LXi,1197.0,280000.0,2016,First,Manual,71000.0,Second,Petrol,Maruti
9933,Seltos HTE,1493.0,1095000.0,2021,First,Manual,36000.0,First,Diesel,Kia
9934,Wagon R,998.0,280000.0,2014,Third,Manual,79000.0,First,CNG,Maruti
9935,i20 Asta,1396.0,625000.0,2017,Third,Manual,40000.0,First,Diesel,Hyundai
9936,KUV 100,1198.0,375000.0,2016,Third,Manual,44000.0,First,Petrol,Mahindra
9937,Thar LX,1997.0,1425000.0,2021,Zerodep,Manual,17000.0,First,Petrol,Mahindra
